DB,Collection,Metric,VectorDim,NumVectors,BatchID,BatchSize,ThreadCount,BatchTime(s),TotalInsertedSoFar,TotalTimeElapsed(s),CPU(%),Memory(MB)
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,115,8,1,0.012,920,0.996,66.7,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,116,8,1,0.012,928,1.007,100.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,117,8,1,0.007,936,1.014,0.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,118,8,1,0.007,944,1.022,50.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,119,8,1,0.007,952,1.028,0.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,120,8,1,0.007,960,1.035,66.7,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,121,8,1,0.007,968,1.042,0.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,122,8,1,0.007,976,1.050,71.4,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,123,8,1,0.012,984,1.062,0.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,124,8,1,0.012,992,1.073,100.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,125,8,1,0.008,1000,1.081,100.0,108.9
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,1,8,2,0.011,8,0.014,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,2,8,2,0.015,16,0.020,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,3,8,2,0.016,24,0.032,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,4,8,2,0.013,32,0.033,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,5,8,2,0.007,40,0.038,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,6,8,2,0.015,48,0.048,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,7,8,2,0.017,56,0.056,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,8,8,2,0.008,64,0.060,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,9,8,2,0.013,72,0.067,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,10,8,2,0.016,80,0.072,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,11,8,2,0.020,88,0.088,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,12,8,2,0.025,96,0.097,83.3,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,13,8,2,0.017,104,0.104,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,14,8,2,0.013,112,0.109,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,15,8,2,0.012,120,0.116,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,16,8,2,0.018,128,0.128,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,17,8,2,0.016,136,0.133,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,18,8,2,0.016,144,0.144,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,19,8,2,0.013,152,0.146,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,20,8,2,0.008,160,0.153,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,21,8,2,0.016,168,0.162,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,22,8,2,0.017,176,0.171,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,23,8,2,0.010,184,0.172,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,24,8,2,0.010,192,0.180,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,25,8,2,0.019,200,0.191,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,26,8,2,0.013,208,0.194,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,27,8,2,0.011,216,0.202,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,28,8,2,0.013,224,0.207,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,29,8,2,0.011,232,0.213,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,30,8,2,0.014,240,0.222,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,31,8,2,0.015,248,0.228,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,32,8,2,0.014,256,0.234,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,33,8,2,0.016,264,0.245,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,34,8,2,0.012,272,0.247,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,35,8,2,0.010,280,0.254,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,36,8,2,0.013,288,0.259,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,37,8,2,0.016,296,0.271,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,38,8,2,0.013,304,0.272,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,39,8,2,0.013,312,0.284,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,40,8,2,0.013,320,0.285,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,41,8,2,0.013,328,0.296,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,42,8,2,0.016,336,0.301,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,43,8,2,0.014,344,0.311,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,44,8,2,0.017,352,0.319,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,45,8,2,0.013,360,0.325,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,46,8,2,0.012,368,0.331,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,47,8,2,0.012,376,0.336,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,48,8,2,0.011,384,0.343,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,49,8,2,0.012,392,0.348,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,50,8,2,0.012,400,0.353,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,51,8,2,0.013,408,0.361,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,52,8,2,0.013,416,0.367,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,53,8,2,0.012,424,0.375,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,54,8,2,0.016,432,0.382,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,56,8,2,0.011,440,0.394,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,55,8,2,0.023,448,0.396,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,57,8,2,0.012,456,0.406,100.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,58,8,2,0.018,464,0.414,0.0,109.0
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,59,8,2,0.015,472,0.421,100.0,109.0
